order_id,customer_id,product_id,order_date,quantity,unit_price,discount_rate,discount_amount,final_unit_price,total_amount,total_cost,gross_profit,payment_method,order_status,sales_channel,warehouse,is_returned
984,171,75,2023-10-11,2,12,0,0.0,12.0,24.0,11.66,12.34,PayPal,Delivered,Third-Party Marketplace,DAL7 - Dallas TX,N
985,82,15,2023-06-23,3,449,10,44.9,404.1,1212.3,632.88,579.42,Credit Card,Shipped,Mobile App,JFK8 - New York NY,N
986,163,58,2022-03-16,2,22,5,1.1,20.9,41.8,20.44,21.36,Buy Now Pay Later,Delivered,Website,ATL6 - Atlanta GA,N
987,199,22,2023-03-06,2,129,0,0.0,129.0,258.0,119.56,138.44,Buy Now Pay Later,Cancelled,Mobile App,ONT8 - Ontario CA,N
988,95,47,2024-10-25,1,199,10,19.9,179.1,179.1,100.42,78.68,Credit Card,Returned,Mobile App,DAL7 - Dallas TX,Y
989,106,53,2024-05-22,1,16,10,1.6,14.4,14.4,9.66,4.74,Amazon Pay,Shipped,Website,JFK8 - New York NY,N
990,118,55,2022-11-30,1,19,5,0.95,18.05,18.05,11.39,6.66,Credit Card,Shipped,Alexa,SEA6 - Seattle WA,N
991,175,56,2022-07-23,2,17,5,0.85,16.15,32.3,17.88,14.42,PayPal,Cancelled,Website,SEA6 - Seattle WA,N
992,5,79,2022-07-24,4,9,0,0.0,9.0,36.0,17.28,18.72,Debit Card,Processing,Mobile App,SEA6 - Seattle WA,N
993,75,54,2024-02-20,1,16,10,1.6,14.4,14.4,8.25,6.15,PayPal,Delivered,Third-Party Marketplace,MDW2 - Chicago IL,N
994,119,53,2024-03-21,4,16,10,1.6,14.4,57.6,38.64,18.96,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
995,69,34,2024-04-29,1,35,15,5.25,29.75,29.75,20.01,9.74,Credit Card,Processing,Third-Party Marketplace,ONT8 - Ontario CA,N
996,4,4,2024-11-28,1,1099,0,0.0,1099.0,1099.0,599.23,499.77,Debit Card,Returned,Website,ATL6 - Atlanta GA,Y
997,111,31,2024-03-16,2,150,5,7.5,142.5,285.0,185.84,99.16,PayPal,Returned,Mobile App,JFK8 - New York NY,Y
998,163,50,2023-10-14,5,39,0,0.0,39.0,195.0,108.3,86.7,Debit Card,Shipped,Website,JFK8 - New York NY,N
999,130,16,2023-06-17,2,49,10,4.9,44.1,88.2,60.82,27.38,Credit Card,Returned,Website,ONT8 - Ontario CA,Y
1000,24,4,2022-11-10,1,1099,5,54.95,1044.05,1044.05,599.23,444.82,Amazon Pay,Delivered,Third-Party Marketplace,ONT8 - Ontario CA,N
1001,147,49,2024-07-18,1,29,5,1.45,27.55,27.55,16.98,10.57,Amazon Pay,Processing,Website,SEA6 - Seattle WA,N
1002,57,39,2024-02-14,1,45,15,6.75,38.25,38.25,21.08,17.17,Amazon Pay,Returned,Website,JFK8 - New York NY,Y
1003,161,3,2022-07-31,2,1299,5,64.95,1234.05,2468.1,1442.46,1025.64,Gift Card,Delivered,Website,JFK8 - New York NY,N
1004,73,34,2024-10-09,4,35,0,0.0,35.0,140.0,80.04,59.96,Gift Card,Returned,Website,ONT8 - Ontario CA,Y
1005,126,3,2022-06-06,1,1299,0,0.0,1299.0,1299.0,721.23,577.77,Debit Card,Delivered,Alexa,SEA6 - Seattle WA,N
1006,116,21,2023-01-01,1,99,0,0.0,99.0,99.0,51.96,47.04,Amazon Pay,Processing,Alexa,ONT8 - Ontario CA,N
1007,88,45,2022-01-11,1,44,5,2.2,41.8,41.8,22.19,19.61,Amazon Pay,Delivered,Third-Party Marketplace,JFK8 - New York NY,N
1008,156,4,2022-11-09,2,1099,0,0.0,1099.0,2198.0,1198.46,999.54,Credit Card,Delivered,Alexa,ONT8 - Ontario CA,N
1009,84,18,2022-09-17,1,79,5,3.95,75.05,75.05,40.91,34.14,Debit Card,Delivered,Third-Party Marketplace,MDW2 - Chicago IL,N
1010,182,71,2024-10-12,2,22,5,1.1,20.9,41.8,26.2,15.6,Gift Card,Shipped,Third-Party Marketplace,MDW2 - Chicago IL,N
1011,45,26,2023-07-30,2,449,10,44.9,404.1,808.2,524.44,283.76,Credit Card,Cancelled,Mobile App,ATL6 - Atlanta GA,N
1012,80,22,2024-09-26,3,129,15,19.35,109.65,328.95,179.34,149.61,Debit Card,Shipped,Mobile App,MDW2 - Chicago IL,N
1013,82,80,2023-02-14,1,18,5,0.9,17.1,17.1,9.69,7.41,Credit Card,Shipped,Mobile App,ONT8 - Ontario CA,N
1014,116,22,2023-06-03,4,129,15,19.35,109.65,438.6,239.12,199.48,Credit Card,Processing,Mobile App,SEA6 - Seattle WA,N
1015,136,46,2023-10-23,1,349,0,0.0,349.0,349.0,190.95,158.05,Credit Card,Shipped,Website,JFK8 - New York NY,N
1016,169,48,2022-09-08,1,19,10,1.9,17.1,17.1,9.86,7.24,Amazon Pay,Delivered,Mobile App,JFK8 - New York NY,N
1017,120,73,2022-05-16,3,14,10,1.4,12.6,37.8,20.55,17.25,Amazon Pay,Delivered,Mobile App,ONT8 - Ontario CA,N
1018,144,36,2022-06-03,2,180,15,27.0,153.0,306.0,228.36,77.64,Amazon Pay,Processing,Mobile App,DAL7 - Dallas TX,N
1019,82,41,2024-10-08,1,39,0,0.0,39.0,39.0,18.78,20.22,Buy Now Pay Later,Shipped,Website,ONT8 - Ontario CA,N
1020,116,22,2023-04-30,2,129,5,6.45,122.55,245.1,119.56,125.54,Credit Card,Processing,Mobile App,ATL6 - Atlanta GA,N
1021,2,60,2024-04-04,1,17,15,2.55,14.45,14.45,10.58,3.87,Debit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1022,166,3,2024-04-30,1,1299,0,0.0,1299.0,1299.0,721.23,577.77,Credit Card,Returned,Mobile App,DAL7 - Dallas TX,Y
1023,21,72,2022-04-07,3,18,0,0.0,18.0,54.0,26.85,27.15,Amazon Pay,Delivered,Mobile App,SEA6 - Seattle WA,N
1024,32,48,2023-04-04,4,19,0,0.0,19.0,76.0,39.44,36.56,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1025,177,56,2024-01-26,1,17,0,0.0,17.0,17.0,8.94,8.06,Debit Card,Returned,Website,SEA6 - Seattle WA,Y
1026,14,34,2022-04-09,4,35,0,0.0,35.0,140.0,80.04,59.96,Credit Card,Cancelled,Website,ATL6 - Atlanta GA,N
1027,98,35,2024-08-01,2,149,15,22.35,126.65,253.3,135.82,117.48,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1028,106,58,2023-05-08,2,22,0,0.0,22.0,44.0,20.44,23.56,Amazon Pay,Processing,Third-Party Marketplace,MDW2 - Chicago IL,N
1029,198,62,2023-08-30,1,195,0,0.0,195.0,195.0,99.04,95.96,Credit Card,Processing,Alexa,JFK8 - New York NY,N
1030,169,27,2024-10-09,2,199,0,0.0,199.0,398.0,248.64,149.36,Credit Card,Delivered,Website,DAL7 - Dallas TX,N
1031,49,63,2024-12-16,1,15,0,0.0,15.0,15.0,9.65,5.35,Credit Card,Shipped,Third-Party Marketplace,SEA6 - Seattle WA,N
1032,117,20,2022-09-24,3,399,0,0.0,399.0,1197.0,640.83,556.17,Credit Card,Delivered,Third-Party Marketplace,ATL6 - Atlanta GA,N
1033,132,26,2023-07-24,3,449,0,0.0,449.0,1347.0,786.66,560.34,Amazon Pay,Delivered,Third-Party Marketplace,ATL6 - Atlanta GA,N
1034,166,14,2022-08-14,1,129,10,12.9,116.1,116.1,69.76,46.34,PayPal,Delivered,Website,ONT8 - Ontario CA,N
1035,122,68,2022-06-22,1,10,0,0.0,10.0,10.0,4.94,5.06,Credit Card,Delivered,Website,DAL7 - Dallas TX,N
1036,131,43,2022-07-20,1,49,0,0.0,49.0,49.0,30.71,18.29,Credit Card,Delivered,Third-Party Marketplace,JFK8 - New York NY,N
1037,76,25,2024-12-20,1,499,5,24.95,474.05,474.05,283.08,190.97,Debit Card,Processing,Website,ONT8 - Ontario CA,N
1038,166,32,2022-04-19,5,69,0,0.0,69.0,345.0,163.2,181.8,Debit Card,Cancelled,Website,ATL6 - Atlanta GA,N
1039,26,36,2024-04-08,1,180,10,18.0,162.0,162.0,114.18,47.82,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1040,69,64,2023-12-13,1,12,10,1.2,10.8,10.8,7.4,3.4,Amazon Pay,Processing,Website,ONT8 - Ontario CA,N
1041,25,24,2024-09-03,2,649,10,64.9,584.1,1168.2,794.84,373.36,PayPal,Returned,Mobile App,JFK8 - New York NY,Y
1042,81,9,2024-07-21,1,99,0,0.0,99.0,99.0,58.13,40.87,Credit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1043,6,23,2022-12-16,5,149,10,14.9,134.1,670.5,399.6,270.9,PayPal,Processing,Mobile App,DAL7 - Dallas TX,N
1044,150,1,2022-08-13,1,999,0,0.0,999.0,999.0,514.24,484.76,Credit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1045,59,68,2022-07-12,2,10,10,1.0,9.0,18.0,9.88,8.12,PayPal,Delivered,Website,DAL7 - Dallas TX,N
1046,189,45,2024-09-23,10,44,0,0.0,44.0,440.0,221.9,218.1,Debit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1047,182,43,2024-09-18,4,49,15,7.35,41.65,166.6,122.84,43.76,Amazon Pay,Delivered,Mobile App,ONT8 - Ontario CA,N
1048,38,53,2022-10-18,3,16,5,0.8,15.2,45.6,28.98,16.62,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1049,111,47,2024-02-13,1,199,0,0.0,199.0,199.0,100.42,98.58,Buy Now Pay Later,Processing,Alexa,SEA6 - Seattle WA,N
1050,140,58,2022-12-25,10,22,10,2.2,19.8,198.0,102.2,95.8,Amazon Pay,Delivered,Alexa,DAL7 - Dallas TX,N
1051,151,54,2023-01-26,5,16,0,0.0,16.0,80.0,41.25,38.75,Debit Card,Delivered,Website,ATL6 - Atlanta GA,N
1052,32,56,2023-12-12,3,17,5,0.85,16.15,48.45,26.82,21.63,Buy Now Pay Later,Delivered,Mobile App,SEA6 - Seattle WA,N
1053,38,60,2023-08-17,2,17,0,0.0,17.0,34.0,21.16,12.84,Amazon Pay,Processing,Website,MDW2 - Chicago IL,N
1054,17,38,2023-08-03,1,119,0,0.0,119.0,119.0,55.21,63.79,Credit Card,Returned,Mobile App,ONT8 - Ontario CA,Y
1055,111,46,2023-05-30,2,349,0,0.0,349.0,698.0,381.9,316.1,PayPal,Delivered,Mobile App,ATL6 - Atlanta GA,N
1056,171,72,2023-07-09,1,18,0,0.0,18.0,18.0,8.95,9.05,Amazon Pay,Delivered,Website,ONT8 - Ontario CA,N
1057,75,29,2023-05-25,1,449,15,67.35,381.65,381.65,233.63,148.02,Amazon Pay,Returned,Website,ONT8 - Ontario CA,Y
1058,67,39,2024-06-11,2,45,0,0.0,45.0,90.0,42.16,47.84,Credit Card,Processing,Mobile App,SEA6 - Seattle WA,N
1059,197,26,2023-02-13,1,449,0,0.0,449.0,449.0,262.22,186.78,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1060,119,70,2024-06-13,1,38,15,5.7,32.3,32.3,23.99,8.31,Debit Card,Delivered,Mobile App,ATL6 - Atlanta GA,N
1061,176,46,2024-05-11,1,349,0,0.0,349.0,349.0,190.95,158.05,Debit Card,Cancelled,Third-Party Marketplace,ONT8 - Ontario CA,N
1062,197,54,2023-09-12,1,16,0,0.0,16.0,16.0,8.25,7.75,Debit Card,Returned,Website,ATL6 - Atlanta GA,Y
1063,140,73,2024-03-15,4,14,0,0.0,14.0,56.0,27.4,28.6,Amazon Pay,Delivered,Mobile App,ATL6 - Atlanta GA,N
1064,118,7,2022-08-08,1,139,0,0.0,139.0,139.0,75.28,63.72,Credit Card,Delivered,Website,DAL7 - Dallas TX,N
1065,177,43,2024-11-12,3,49,0,0.0,49.0,147.0,92.13,54.87,Credit Card,Returned,Website,JFK8 - New York NY,Y
1066,144,64,2022-11-13,1,12,10,1.2,10.8,10.8,7.4,3.4,Credit Card,Delivered,Third-Party Marketplace,ONT8 - Ontario CA,N
1067,125,80,2022-01-01,2,18,0,0.0,18.0,36.0,19.38,16.62,PayPal,Delivered,Mobile App,JFK8 - New York NY,N
1068,53,14,2024-06-27,1,129,10,12.9,116.1,116.1,69.76,46.34,Gift Card,Delivered,Website,DAL7 - Dallas TX,N
1069,48,31,2024-06-18,3,150,0,0.0,150.0,450.0,278.76,171.24,Amazon Pay,Cancelled,Website,SEA6 - Seattle WA,N
1070,6,24,2023-05-08,1,649,5,32.45,616.55,616.55,397.42,219.13,Amazon Pay,Delivered,Mobile App,DAL7 - Dallas TX,N
1071,123,38,2024-10-06,1,119,0,0.0,119.0,119.0,55.21,63.79,Credit Card,Delivered,Website,ONT8 - Ontario CA,N
1072,119,54,2023-08-04,3,16,0,0.0,16.0,48.0,24.75,23.25,Debit Card,Shipped,Website,MDW2 - Chicago IL,N
1073,9,80,2023-12-28,1,18,15,2.7,15.3,15.3,9.69,5.61,Debit Card,Cancelled,Mobile App,MDW2 - Chicago IL,N
1074,3,21,2024-10-27,1,99,10,9.9,89.1,89.1,51.96,37.14,Gift Card,Delivered,Mobile App,ATL6 - Atlanta GA,N
1075,17,23,2023-11-26,2,149,0,0.0,149.0,298.0,159.84,138.16,PayPal,Shipped,Website,SEA6 - Seattle WA,N
1076,78,51,2024-09-17,1,18,10,1.8,16.2,16.2,8.89,7.31,Debit Card,Delivered,Mobile App,ATL6 - Atlanta GA,N
1077,182,65,2022-09-23,3,30,10,3.0,27.0,81.0,48.36,32.64,Debit Card,Processing,Mobile App,ATL6 - Atlanta GA,N
1078,159,52,2022-11-22,1,17,0,0.0,17.0,17.0,7.68,9.32,Amazon Pay,Delivered,Mobile App,SEA6 - Seattle WA,N
1079,122,42,2023-04-30,3,29,20,5.8,23.2,69.6,52.68,16.92,PayPal,Delivered,Mobile App,DAL7 - Dallas TX,N
1080,194,54,2023-05-28,4,16,0,0.0,16.0,64.0,33.0,31.0,PayPal,Delivered,Website,MDW2 - Chicago IL,N
1081,156,4,2024-07-09,4,1099,0,0.0,1099.0,4396.0,2396.92,1999.08,Buy Now Pay Later,Delivered,Mobile App,JFK8 - New York NY,N
1082,51,33,2023-04-07,1,179,5,8.95,170.05,170.05,109.45,60.6,Credit Card,Delivered,Mobile App,JFK8 - New York NY,N
1083,23,75,2022-07-17,1,12,15,1.8,10.2,10.2,5.83,4.37,PayPal,Delivered,Alexa,MDW2 - Chicago IL,N
1084,199,53,2023-11-29,2,16,10,1.6,14.4,28.8,19.32,9.48,Amazon Pay,Delivered,Third-Party Marketplace,SEA6 - Seattle WA,N
1085,136,64,2024-08-28,1,12,0,0.0,12.0,12.0,7.4,4.6,Credit Card,Shipped,Alexa,JFK8 - New York NY,N
1086,18,57,2022-05-26,1,14,0,0.0,14.0,14.0,7.7,6.3,Credit Card,Shipped,Mobile App,ONT8 - Ontario CA,N
1087,31,64,2023-11-09,1,12,10,1.2,10.8,10.8,7.4,3.4,PayPal,Delivered,Website,MDW2 - Chicago IL,N
1088,100,46,2023-08-13,1,349,15,52.35,296.65,296.65,190.95,105.7,Debit Card,Delivered,Alexa,ATL6 - Atlanta GA,N
1089,129,40,2022-08-16,1,19,0,0.0,19.0,19.0,9.98,9.02,Gift Card,Processing,Third-Party Marketplace,SEA6 - Seattle WA,N
1090,8,5,2023-11-17,1,349,0,0.0,349.0,349.0,188.6,160.4,Credit Card,Cancelled,Website,SEA6 - Seattle WA,N
1091,85,8,2022-03-14,1,49,0,0.0,49.0,49.0,31.84,17.16,Credit Card,Delivered,Website,SEA6 - Seattle WA,N
1092,157,11,2022-09-23,4,1399,0,0.0,1399.0,5596.0,3199.0,2397.0,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1093,58,45,2023-04-12,1,44,5,2.2,41.8,41.8,22.19,19.61,Credit Card,Delivered,Mobile App,JFK8 - New York NY,N
1094,137,78,2022-02-07,3,23,10,2.3,20.7,62.1,42.99,19.11,Credit Card,Shipped,Mobile App,SEA6 - Seattle WA,N
1095,33,56,2022-08-25,2,17,0,0.0,17.0,34.0,17.88,16.12,PayPal,Shipped,Third-Party Marketplace,MDW2 - Chicago IL,N
1096,91,25,2023-05-03,1,499,20,99.8,399.2,399.2,283.08,116.12,Debit Card,Delivered,Website,SEA6 - Seattle WA,N
1097,193,69,2022-01-31,2,9,20,1.8,7.2,14.4,9.94,4.46,Credit Card,Cancelled,Website,ONT8 - Ontario CA,N
1098,33,57,2023-12-18,1,14,0,0.0,14.0,14.0,7.7,6.3,PayPal,Processing,Third-Party Marketplace,JFK8 - New York NY,N
1099,156,51,2022-06-07,1,18,0,0.0,18.0,18.0,8.89,9.11,Gift Card,Delivered,Website,SEA6 - Seattle WA,N
1100,189,46,2024-06-27,4,349,10,34.9,314.1,1256.4,763.8,492.6,Gift Card,Processing,Mobile App,MDW2 - Chicago IL,N
1101,168,32,2024-10-28,2,69,0,0.0,69.0,138.0,65.28,72.72,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1102,125,36,2024-12-02,1,180,15,27.0,153.0,153.0,114.18,38.82,Amazon Pay,Delivered,Website,MDW2 - Chicago IL,N
1103,186,19,2024-06-20,1,249,0,0.0,249.0,249.0,132.77,116.23,Debit Card,Processing,Website,DAL7 - Dallas TX,N
1104,9,35,2022-06-23,1,149,0,0.0,149.0,149.0,67.91,81.09,PayPal,Delivered,Website,ONT8 - Ontario CA,N
1105,98,50,2024-02-16,1,39,0,0.0,39.0,39.0,21.66,17.34,Debit Card,Delivered,Website,MDW2 - Chicago IL,N
1106,9,70,2023-11-20,3,38,15,5.7,32.3,96.9,71.97,24.93,Gift Card,Cancelled,Mobile App,ATL6 - Atlanta GA,N
1107,56,4,2024-06-07,1,1099,15,164.85,934.15,934.15,599.23,334.92,PayPal,Cancelled,Third-Party Marketplace,ONT8 - Ontario CA,N
1108,28,71,2023-08-12,1,22,5,1.1,20.9,20.9,13.1,7.8,Gift Card,Cancelled,Mobile App,ATL6 - Atlanta GA,N
1109,185,73,2024-02-20,3,14,0,0.0,14.0,42.0,20.55,21.45,Buy Now Pay Later,Shipped,Website,ONT8 - Ontario CA,N
1110,72,36,2023-08-29,1,180,0,0.0,180.0,180.0,114.18,65.82,Credit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1111,69,33,2022-01-26,3,179,10,17.9,161.1,483.3,328.35,154.95,Debit Card,Delivered,Website,MDW2 - Chicago IL,N
1112,46,57,2024-08-13,1,14,5,0.7,13.3,13.3,7.7,5.6,Credit Card,Delivered,Mobile App,ATL6 - Atlanta GA,N
1113,56,53,2023-07-21,1,16,20,3.2,12.8,12.8,9.66,3.14,Debit Card,Cancelled,Third-Party Marketplace,DAL7 - Dallas TX,N
1114,47,34,2024-10-10,3,35,0,0.0,35.0,105.0,60.03,44.97,Amazon Pay,Delivered,Website,ATL6 - Atlanta GA,N
1115,168,7,2023-01-13,1,139,5,6.95,132.05,132.05,75.28,56.77,PayPal,Processing,Mobile App,ONT8 - Ontario CA,N
1116,142,30,2023-06-15,1,149,5,7.45,141.55,141.55,71.66,69.89,Credit Card,Cancelled,Alexa,MDW2 - Chicago IL,N
1117,139,6,2022-06-08,2,399,0,0.0,399.0,798.0,475.16,322.84,Credit Card,Shipped,Website,JFK8 - New York NY,N
1118,84,74,2024-05-01,1,25,10,2.5,22.5,22.5,15.05,7.45,Debit Card,Delivered,Website,ONT8 - Ontario CA,N
1119,84,78,2024-04-15,3,23,0,0.0,23.0,69.0,42.99,26.01,Credit Card,Cancelled,Third-Party Marketplace,MDW2 - Chicago IL,N
1120,160,4,2022-11-04,1,1099,0,0.0,1099.0,1099.0,599.23,499.77,Credit Card,Cancelled,Mobile App,MDW2 - Chicago IL,N
1121,131,66,2023-03-17,3,38,10,3.8,34.2,102.6,61.23,41.37,Debit Card,Delivered,Mobile App,JFK8 - New York NY,N
1122,98,11,2023-04-05,5,1399,15,209.85,1189.15,5945.75,3998.75,1947.0,Buy Now Pay Later,Shipped,Mobile App,SEA6 - Seattle WA,N
1123,108,69,2024-12-16,2,9,10,0.9,8.1,16.2,9.94,6.26,Amazon Pay,Returned,Mobile App,ATL6 - Atlanta GA,Y
1124,113,41,2023-08-24,1,39,15,5.85,33.15,33.15,18.78,14.37,Credit Card,Cancelled,Mobile App,MDW2 - Chicago IL,N
1125,60,59,2023-05-09,1,18,20,3.6,14.4,14.4,9.67,4.73,Gift Card,Shipped,Website,ONT8 - Ontario CA,N
1126,91,72,2024-09-18,2,18,20,3.6,14.4,28.8,17.9,10.9,Debit Card,Processing,Website,ATL6 - Atlanta GA,N
1127,33,69,2022-10-10,1,9,15,1.35,7.65,7.65,4.97,2.68,PayPal,Processing,Website,ONT8 - Ontario CA,N
1128,21,53,2024-10-09,1,16,20,3.2,12.8,12.8,9.66,3.14,Amazon Pay,Processing,Alexa,DAL7 - Dallas TX,N
1129,4,22,2024-08-20,1,129,0,0.0,129.0,129.0,59.78,69.22,Credit Card,Returned,Website,DAL7 - Dallas TX,Y
1130,7,22,2024-12-20,10,129,0,0.0,129.0,1290.0,597.8,692.2,Gift Card,Cancelled,Website,DAL7 - Dallas TX,N
1131,179,72,2023-11-21,1,18,0,0.0,18.0,18.0,8.95,9.05,PayPal,Cancelled,Mobile App,ATL6 - Atlanta GA,N
1132,28,6,2024-07-08,1,399,15,59.85,339.15,339.15,237.58,101.57,Amazon Pay,Cancelled,Mobile App,DAL7 - Dallas TX,N
1133,75,62,2024-11-09,2,195,5,9.75,185.25,370.5,198.08,172.42,PayPal,Delivered,Mobile App,MDW2 - Chicago IL,N
1134,173,59,2024-11-07,1,18,0,0.0,18.0,18.0,9.67,8.33,Credit Card,Returned,Mobile App,JFK8 - New York NY,Y
1135,77,64,2024-12-11,1,12,5,0.6,11.4,11.4,7.4,4.0,PayPal,Processing,Website,MDW2 - Chicago IL,N
1136,99,41,2022-03-27,3,39,20,7.8,31.2,93.6,56.34,37.26,Amazon Pay,Returned,Third-Party Marketplace,JFK8 - New York NY,Y
1137,111,67,2023-10-06,1,54,15,8.1,45.9,45.9,28.57,17.33,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1138,125,57,2023-06-16,1,14,0,0.0,14.0,14.0,7.7,6.3,Amazon Pay,Cancelled,Third-Party Marketplace,SEA6 - Seattle WA,N
1139,72,19,2024-11-07,1,249,5,12.45,236.55,236.55,132.77,103.78,Credit Card,Returned,Third-Party Marketplace,ATL6 - Atlanta GA,Y
1140,138,25,2022-02-22,1,499,15,74.85,424.15,424.15,283.08,141.07,Credit Card,Delivered,Third-Party Marketplace,DAL7 - Dallas TX,N
1141,188,57,2023-08-28,2,14,10,1.4,12.6,25.2,15.4,9.8,Amazon Pay,Cancelled,Third-Party Marketplace,ONT8 - Ontario CA,N
1142,114,56,2022-10-08,1,17,0,0.0,17.0,17.0,8.94,8.06,Amazon Pay,Cancelled,Website,MDW2 - Chicago IL,N
1143,21,29,2024-11-04,2,449,0,0.0,449.0,898.0,467.26,430.74,Debit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1144,199,10,2022-03-20,2,149,0,0.0,149.0,298.0,138.48,159.52,Gift Card,Shipped,Mobile App,MDW2 - Chicago IL,N
1145,49,72,2022-03-14,2,18,15,2.7,15.3,30.6,17.9,12.7,Amazon Pay,Cancelled,Website,ATL6 - Atlanta GA,N
1146,97,29,2022-11-07,2,449,0,0.0,449.0,898.0,467.26,430.74,Credit Card,Shipped,Mobile App,JFK8 - New York NY,N
1147,51,12,2023-03-15,5,699,10,69.9,629.1,3145.5,1765.0,1380.5,Credit Card,Delivered,Mobile App,JFK8 - New York NY,N
1148,182,23,2024-02-18,1,149,10,14.9,134.1,134.1,79.92,54.18,Credit Card,Processing,Website,ATL6 - Atlanta GA,N
1149,169,24,2023-08-22,4,649,10,64.9,584.1,2336.4,1589.68,746.72,Debit Card,Processing,Mobile App,ATL6 - Atlanta GA,N
1150,92,70,2022-08-19,1,38,0,0.0,38.0,38.0,23.99,14.01,PayPal,Cancelled,Mobile App,DAL7 - Dallas TX,N
1151,115,42,2022-12-27,1,29,0,0.0,29.0,29.0,17.56,11.44,Credit Card,Shipped,Website,SEA6 - Seattle WA,N
1152,102,17,2024-09-28,3,89,0,0.0,89.0,267.0,143.13,123.87,Amazon Pay,Processing,Website,MDW2 - Chicago IL,N
1153,130,28,2022-05-05,4,349,10,34.9,314.1,1256.4,898.56,357.84,Credit Card,Shipped,Mobile App,DAL7 - Dallas TX,N
1154,101,57,2022-04-22,1,14,0,0.0,14.0,14.0,7.7,6.3,Amazon Pay,Delivered,Website,ONT8 - Ontario CA,N
1155,79,58,2022-12-08,1,22,5,1.1,20.9,20.9,10.22,10.68,Amazon Pay,Shipped,Website,ATL6 - Atlanta GA,N
1156,157,43,2022-02-13,1,49,0,0.0,49.0,49.0,30.71,18.29,Credit Card,Returned,Mobile App,MDW2 - Chicago IL,Y
1157,197,71,2023-03-08,1,22,0,0.0,22.0,22.0,13.1,8.9,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1158,102,30,2024-02-05,1,149,0,0.0,149.0,149.0,71.66,77.34,Credit Card,Delivered,Mobile App,ONT8 - Ontario CA,N
1159,10,3,2024-10-24,3,1299,0,0.0,1299.0,3897.0,2163.69,1733.31,Debit Card,Delivered,Website,MDW2 - Chicago IL,N
1160,7,30,2022-03-11,2,149,10,14.9,134.1,268.2,143.32,124.88,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1161,103,17,2022-06-23,3,89,15,13.35,75.65,226.95,143.13,83.82,Debit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1162,107,3,2022-11-07,1,1299,10,129.9,1169.1,1169.1,721.23,447.87,Debit Card,Delivered,Website,ATL6 - Atlanta GA,N
1163,80,42,2023-09-11,1,29,5,1.45,27.55,27.55,17.56,9.99,Credit Card,Delivered,Website,SEA6 - Seattle WA,N
1164,148,61,2023-04-01,1,599,5,29.95,569.05,569.05,338.24,230.81,Debit Card,Cancelled,Mobile App,SEA6 - Seattle WA,N
1165,137,65,2024-10-14,1,30,0,0.0,30.0,30.0,16.12,13.88,Gift Card,Returned,Mobile App,SEA6 - Seattle WA,Y
1166,28,58,2024-03-24,1,22,20,4.4,17.6,17.6,10.22,7.38,Debit Card,Returned,Mobile App,ONT8 - Ontario CA,Y
1167,165,40,2022-06-21,1,19,10,1.9,17.1,17.1,9.98,7.12,Credit Card,Delivered,Alexa,DAL7 - Dallas TX,N
1168,152,32,2024-08-27,1,69,5,3.45,65.55,65.55,32.64,32.91,PayPal,Shipped,Mobile App,ONT8 - Ontario CA,N
1169,197,64,2023-11-23,1,12,0,0.0,12.0,12.0,7.4,4.6,Credit Card,Returned,Mobile App,ATL6 - Atlanta GA,Y
1170,105,1,2024-09-27,1,999,0,0.0,999.0,999.0,514.24,484.76,Credit Card,Shipped,Mobile App,MDW2 - Chicago IL,N
1171,119,62,2022-06-16,2,195,15,29.25,165.75,331.5,198.08,133.42,Debit Card,Cancelled,Website,JFK8 - New York NY,N
1172,194,2,2022-12-07,1,849,5,42.45,806.55,806.55,390.95,415.6,PayPal,Delivered,Website,DAL7 - Dallas TX,N
1173,127,22,2022-10-14,2,129,10,12.9,116.1,232.2,119.56,112.64,Debit Card,Returned,Website,MDW2 - Chicago IL,Y
1174,31,56,2023-07-10,10,17,10,1.7,15.3,153.0,89.4,63.6,Amazon Pay,Shipped,Website,SEA6 - Seattle WA,N
1175,43,19,2024-01-31,1,249,5,12.45,236.55,236.55,132.77,103.78,Credit Card,Shipped,Mobile App,MDW2 - Chicago IL,N
1176,192,18,2024-08-28,1,79,5,3.95,75.05,75.05,40.91,34.14,Debit Card,Delivered,Website,ONT8 - Ontario CA,N
